Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
05/04/2023 11:24:24 PM,"478","19.9","19","838.1"
05/04/2023 11:26:24 PM,"478","19.9","19","838.1"
05/04/2023 11:27:24 PM,"478","19.9","19","838.1"
05/04/2023 11:27:50 PM,"478","19.9","19","838.1"
05/04/2023 11:28:24 PM,"477","19.9","19","838.1"
05/04/2023 11:29:24 PM,"477","19.9","19","838.1"
05/04/2023 11:31:24 PM,"477","19.9","19","838.1"
05/04/2023 11:32:24 PM,"477","19.9","19","838.1"
05/04/2023 11:32:50 PM,"477","19.9","19","838.1"
05/04/2023 11:33:24 PM,"472","19.9","19","838.2"
05/04/2023 11:34:24 PM,"472","19.9","19","838.2"
05/04/2023 11:36:24 PM,"472","19.9","19","838.2"
05/04/2023 11:37:24 PM,"472","19.9","19","838.2"
05/04/2023 11:37:50 PM,"472","19.9","19","838.2"
05/04/2023 11:38:24 PM,"480","19.9","19","838.2"
05/04/2023 11:39:24 PM,"480","19.9","19","838.2"
05/04/2023 11:41:24 PM,"480","19.9","19","838.2"
05/04/2023 11:42:24 PM,"480","19.9","19","838.2"
05/04/2023 11:42:50 PM,"480","19.9","19","838.2"
05/04/2023 11:43:24 PM,"468","19.9","19","838.2"
05/04/2023 11:44:24 PM,"468","19.9","19","838.2"
05/04/2023 11:46:24 PM,"468","19.9","19","838.2"
05/04/2023 11:47:24 PM,"468","19.9","19","838.2"
05/04/2023 11:47:50 PM,"468","19.9","19","838.2"
05/04/2023 11:48:24 PM,"469","19.8","19","838.3"
05/04/2023 11:49:24 PM,"469","19.8","19","838.3"
05/04/2023 11:51:24 PM,"469","19.8","19","838.3"
05/04/2023 11:52:24 PM,"469","19.8","19","838.3"
05/04/2023 11:52:50 PM,"469","19.8","19","838.3"
05/04/2023 11:53:24 PM,"480","19.8","19","838.3"
05/04/2023 11:54:24 PM,"480","19.8","19","838.3"
05/04/2023 11:56:24 PM,"480","19.8","19","838.3"
05/04/2023 11:57:24 PM,"480","19.8","19","838.3"
05/04/2023 11:57:50 PM,"480","19.8","19","838.3"
05/04/2023 11:58:24 PM,"469","19.8","19","838.3"
05/04/2023 11:59:24 PM,"469","19.8","19","838.3"
06/04/2023 12:01:24 AM,"469","19.8","19","838.3"
06/04/2023 12:02:24 AM,"469","19.8","19","838.3"
06/04/2023 12:02:50 AM,"469","19.8","19","838.3"
06/04/2023 12:03:24 AM,"470","19.8","19","838.3"
06/04/2023 12:04:24 AM,"470","19.8","19","838.3"
06/04/2023 12:06:24 AM,"470","19.8","19","838.3"
06/04/2023 12:07:24 AM,"470","19.8","19","838.3"
06/04/2023 12:07:50 AM,"470","19.8","19","838.3"
06/04/2023 12:08:24 AM,"469","19.8","19","838.3"
06/04/2023 12:09:24 AM,"469","19.8","19","838.3"
06/04/2023 12:11:24 AM,"469","19.8","19","838.3"
06/04/2023 12:12:24 AM,"469","19.8","19","838.3"
06/04/2023 12:12:50 AM,"469","19.8","19","838.3"
06/04/2023 12:13:24 AM,"463","19.7","18","838.4"
06/04/2023 12:14:24 AM,"463","19.7","18","838.4"
06/04/2023 12:16:24 AM,"463","19.7","18","838.4"
06/04/2023 12:17:24 AM,"463","19.7","18","838.4"
06/04/2023 12:17:50 AM,"463","19.7","18","838.4"
06/04/2023 12:18:24 AM,"474","19.7","18","838.4"
06/04/2023 12:19:24 AM,"474","19.7","18","838.4"
06/04/2023 12:21:24 AM,"474","19.7","18","838.4"
06/04/2023 12:22:24 AM,"474","19.7","18","838.4"
06/04/2023 12:22:50 AM,"474","19.7","18","838.4"
06/04/2023 12:23:24 AM,"461","19.7","18","838.4"
06/04/2023 12:24:24 AM,"461","19.7","18","838.4"
06/04/2023 12:26:24 AM,"461","19.7","18","838.4"
06/04/2023 12:27:24 AM,"461","19.7","18","838.4"
06/04/2023 12:27:50 AM,"461","19.7","18","838.4"
06/04/2023 12:28:24 AM,"475","19.7","18","838.5"
06/04/2023 12:29:24 AM,"475","19.7","18","838.5"
06/04/2023 12:31:24 AM,"475","19.7","18","838.5"
06/04/2023 12:32:24 AM,"475","19.7","18","838.5"
06/04/2023 12:32:50 AM,"475","19.7","18","838.5"
06/04/2023 12:33:24 AM,"461","19.7","18","838.4"
06/04/2023 12:34:24 AM,"461","19.7","18","838.4"
06/04/2023 12:36:24 AM,"461","19.7","18","838.4"
06/04/2023 12:37:24 AM,"461","19.7","18","838.4"
06/04/2023 12:37:50 AM,"461","19.7","18","838.4"
06/04/2023 12:38:24 AM,"473","19.6","18","838.3"
06/04/2023 12:39:24 AM,"473","19.6","18","838.3"
06/04/2023 12:41:24 AM,"473","19.6","18","838.3"
06/04/2023 12:42:24 AM,"473","19.6","18","838.3"
06/04/2023 12:42:50 AM,"473","19.6","18","838.3"
06/04/2023 12:43:24 AM,"481","19.6","18","838.3"
06/04/2023 12:44:24 AM,"481","19.6","18","838.3"
06/04/2023 12:46:24 AM,"481","19.6","18","838.3"
06/04/2023 12:47:24 AM,"481","19.6","18","838.3"
06/04/2023 12:47:50 AM,"481","19.6","18","838.3"
06/04/2023 12:48:24 AM,"471","19.6","18","838.3"
06/04/2023 12:49:24 AM,"471","19.6","18","838.3"
06/04/2023 12:51:24 AM,"471","19.6","18","838.3"
06/04/2023 12:52:24 AM,"471","19.6","18","838.3"
06/04/2023 12:52:50 AM,"471","19.6","18","838.3"
06/04/2023 12:53:24 AM,"474","19.6","18","838.4"
06/04/2023 12:54:24 AM,"474","19.6","18","838.4"
06/04/2023 12:56:24 AM,"474","19.6","18","838.4"
06/04/2023 12:57:24 AM,"474","19.6","18","838.4"
06/04/2023 12:57:50 AM,"474","19.6","18","838.4"
06/04/2023 12:58:24 AM,"454","19.6","18","838.4"
06/04/2023 12:59:24 AM,"454","19.6","18","838.4"
06/04/2023 1:01:24 AM,"454","19.6","18","838.4"
06/04/2023 1:02:24 AM,"454","19.6","18","838.4"
06/04/2023 1:02:50 AM,"454","19.6","18","838.4"
06/04/2023 1:03:24 AM,"471","19.5","18","838.3"
06/04/2023 1:04:24 AM,"471","19.5","18","838.3"
06/04/2023 1:06:24 AM,"471","19.5","18","838.3"
06/04/2023 1:07:24 AM,"471","19.5","18","838.3"
06/04/2023 1:07:50 AM,"471","19.5","18","838.3"
06/04/2023 1:08:24 AM,"461","19.5","18","838.3"
06/04/2023 1:09:24 AM,"461","19.5","18","838.3"
06/04/2023 1:11:24 AM,"461","19.5","18","838.3"
06/04/2023 1:12:24 AM,"461","19.5","18","838.3"
06/04/2023 1:12:50 AM,"461","19.5","18","838.3"
06/04/2023 1:13:24 AM,"465","19.5","18","838.2"
06/04/2023 1:14:24 AM,"465","19.5","18","838.2"
06/04/2023 1:16:24 AM,"465","19.5","18","838.2"
06/04/2023 1:17:24 AM,"465","19.5","18","838.2"
06/04/2023 1:17:50 AM,"465","19.5","18","838.2"
06/04/2023 1:18:24 AM,"458","19.5","18","838.3"
06/04/2023 1:19:24 AM,"458","19.5","18","838.3"
06/04/2023 1:21:24 AM,"458","19.5","18","838.3"
06/04/2023 1:22:24 AM,"458","19.5","18","838.3"
06/04/2023 1:22:50 AM,"458","19.5","18","838.3"
06/04/2023 1:23:24 AM,"473","19.4","18","838.3"
06/04/2023 1:24:24 AM,"473","19.4","18","838.3"
06/04/2023 1:26:24 AM,"473","19.4","18","838.3"
06/04/2023 1:27:24 AM,"473","19.4","18","838.3"
06/04/2023 1:27:50 AM,"473","19.4","18","838.3"
06/04/2023 1:28:24 AM,"465","19.4","18","838.2"
06/04/2023 1:29:24 AM,"465","19.4","18","838.2"
06/04/2023 1:31:24 AM,"465","19.4","18","838.2"
06/04/2023 1:32:24 AM,"465","19.4","18","838.2"
06/04/2023 1:32:50 AM,"465","19.4","18","838.2"
06/04/2023 1:33:24 AM,"477","19.4","18","838.3"
06/04/2023 1:34:24 AM,"477","19.4","18","838.3"
06/04/2023 1:36:24 AM,"477","19.4","18","838.3"
06/04/2023 1:37:24 AM,"477","19.4","18","838.3"
06/04/2023 1:37:50 AM,"477","19.4","18","838.3"
06/04/2023 1:38:24 AM,"476","19.4","18","838.3"
06/04/2023 1:39:24 AM,"476","19.4","18","838.3"
06/04/2023 1:41:24 AM,"476","19.4","18","838.3"
06/04/2023 1:42:24 AM,"476","19.4","18","838.3"
06/04/2023 1:42:50 AM,"476","19.4","18","838.3"
06/04/2023 1:43:24 AM,"474","19.4","18","838.2"
06/04/2023 1:44:24 AM,"474","19.4","18","838.2"
06/04/2023 1:46:24 AM,"474","19.4","18","838.2"
06/04/2023 1:47:24 AM,"474","19.4","18","838.2"
06/04/2023 1:47:50 AM,"474","19.4","18","838.2"
06/04/2023 1:48:24 AM,"476","19.4","18","838.2"
06/04/2023 1:49:24 AM,"476","19.4","18","838.2"
06/04/2023 1:51:24 AM,"476","19.4","18","838.2"
06/04/2023 1:52:24 AM,"476","19.4","18","838.2"
06/04/2023 1:52:50 AM,"476","19.4","18","838.2"
06/04/2023 1:53:24 AM,"462","19.3","18","838.2"
06/04/2023 1:54:24 AM,"462","19.3","18","838.2"
06/04/2023 1:56:24 AM,"462","19.3","18","838.2"
06/04/2023 1:57:24 AM,"462","19.3","18","838.2"
06/04/2023 1:57:50 AM,"462","19.3","18","838.2"
06/04/2023 1:58:24 AM,"467","19.3","18","838.3"
06/04/2023 1:59:24 AM,"467","19.3","18","838.3"
06/04/2023 2:01:24 AM,"467","19.3","18","838.3"
06/04/2023 2:02:24 AM,"467","19.3","18","838.3"
06/04/2023 2:02:50 AM,"467","19.3","18","838.3"
06/04/2023 2:03:24 AM,"459","19.3","18","838.3"
06/04/2023 2:04:24 AM,"459","19.3","18","838.3"
06/04/2023 2:06:24 AM,"459","19.3","18","838.3"
06/04/2023 2:07:24 AM,"459","19.3","18","838.3"
06/04/2023 2:07:50 AM,"459","19.3","18","838.3"
06/04/2023 2:08:24 AM,"469","19.3","18","838.4"
06/04/2023 2:09:24 AM,"469","19.3","18","838.4"
06/04/2023 2:11:24 AM,"469","19.3","18","838.4"
06/04/2023 2:12:24 AM,"469","19.3","18","838.4"
06/04/2023 2:12:50 AM,"469","19.3","18","838.4"
06/04/2023 2:13:24 AM,"462","19.3","18","838.3"
06/04/2023 2:14:24 AM,"462","19.3","18","838.3"
06/04/2023 2:16:24 AM,"462","19.3","18","838.3"
06/04/2023 2:17:24 AM,"462","19.3","18","838.3"
06/04/2023 2:17:50 AM,"462","19.3","18","838.3"
06/04/2023 2:18:24 AM,"476","19.2","18","838.3"
06/04/2023 2:19:24 AM,"476","19.2","18","838.3"
06/04/2023 2:21:24 AM,"476","19.2","18","838.3"
06/04/2023 2:22:24 AM,"476","19.2","18","838.3"
06/04/2023 2:22:50 AM,"476","19.2","18","838.3"
06/04/2023 2:23:24 AM,"458","19.2","18","838.4"
06/04/2023 2:24:24 AM,"458","19.2","18","838.4"
06/04/2023 2:26:24 AM,"458","19.2","18","838.4"
06/04/2023 2:27:24 AM,"458","19.2","18","838.4"
06/04/2023 2:27:50 AM,"458","19.2","18","838.4"
06/04/2023 2:28:24 AM,"471","19.2","18","838.4"
06/04/2023 2:29:24 AM,"471","19.2","18","838.4"
06/04/2023 2:31:24 AM,"471","19.2","18","838.4"
06/04/2023 2:32:24 AM,"471","19.2","18","838.4"
06/04/2023 2:32:50 AM,"471","19.2","18","838.4"
06/04/2023 2:33:24 AM,"467","19.1","18","838.3"
06/04/2023 2:34:24 AM,"467","19.1","18","838.3"
06/04/2023 2:36:24 AM,"467","19.1","18","838.3"
06/04/2023 2:37:24 AM,"467","19.1","18","838.3"
06/04/2023 2:37:50 AM,"467","19.1","18","838.3"
06/04/2023 2:38:24 AM,"463","19.2","18","838.3"
06/04/2023 2:39:24 AM,"463","19.2","18","838.3"
06/04/2023 2:41:24 AM,"463","19.2","18","838.3"
06/04/2023 2:42:24 AM,"463","19.2","18","838.3"
06/04/2023 2:42:50 AM,"463","19.2","18","838.3"
06/04/2023 2:43:24 AM,"471","19.1","18","838.3"
06/04/2023 2:44:24 AM,"471","19.1","18","838.3"
06/04/2023 2:46:24 AM,"471","19.1","18","838.3"
06/04/2023 2:47:24 AM,"471","19.1","18","838.3"
06/04/2023 2:47:50 AM,"471","19.1","18","838.3"
06/04/2023 2:48:24 AM,"457","19.1","18","838.4"
06/04/2023 2:49:24 AM,"457","19.1","18","838.4"
06/04/2023 2:51:24 AM,"457","19.1","18","838.4"
06/04/2023 2:52:24 AM,"457","19.1","18","838.4"
06/04/2023 2:52:50 AM,"457","19.1","18","838.4"
06/04/2023 2:53:24 AM,"450","19.1","18","838.5"
06/04/2023 2:54:24 AM,"450","19.1","18","838.5"
06/04/2023 2:56:24 AM,"450","19.1","18","838.5"
06/04/2023 2:57:24 AM,"450","19.1","18","838.5"
06/04/2023 2:57:50 AM,"450","19.1","18","838.5"
06/04/2023 2:58:24 AM,"473","19.1","17","838.5"
06/04/2023 2:59:24 AM,"473","19.1","17","838.5"
06/04/2023 3:01:24 AM,"473","19.1","17","838.5"
06/04/2023 3:02:24 AM,"473","19.1","17","838.5"
06/04/2023 3:02:50 AM,"473","19.1","17","838.5"
06/04/2023 3:03:24 AM,"458","19.1","18","838.5"
06/04/2023 3:04:24 AM,"458","19.1","18","838.5"
06/04/2023 3:06:24 AM,"458","19.1","18","838.5"
06/04/2023 3:07:24 AM,"458","19.1","18","838.5"
06/04/2023 3:07:50 AM,"458","19.1","18","838.5"
06/04/2023 3:08:24 AM,"462","19.0","17","838.4"
06/04/2023 3:09:24 AM,"462","19.0","17","838.4"
06/04/2023 3:11:24 AM,"462","19.0","17","838.4"
06/04/2023 3:12:24 AM,"462","19.0","17","838.4"
06/04/2023 3:12:50 AM,"462","19.0","17","838.4"
06/04/2023 3:13:24 AM,"466","18.9","17","838.4"
06/04/2023 3:14:24 AM,"466","18.9","17","838.4"
06/04/2023 3:16:24 AM,"466","18.9","17","838.4"
06/04/2023 3:17:24 AM,"466","18.9","17","838.4"
06/04/2023 3:17:50 AM,"466","18.9","17","838.4"
06/04/2023 3:18:24 AM,"467","19.0","17","838.4"
06/04/2023 3:19:24 AM,"467","19.0","17","838.4"
06/04/2023 3:21:24 AM,"467","19.0","17","838.4"
06/04/2023 3:22:24 AM,"467","19.0","17","838.4"
06/04/2023 3:22:50 AM,"467","19.0","17","838.4"
06/04/2023 3:23:24 AM,"457","18.9","17","838.4"
06/04/2023 3:24:24 AM,"457","18.9","17","838.4"
06/04/2023 3:26:24 AM,"457","18.9","17","838.4"
06/04/2023 3:27:24 AM,"457","18.9","17","838.4"
06/04/2023 3:27:50 AM,"457","18.9","17","838.4"
06/04/2023 3:28:24 AM,"470","18.9","17","838.4"
06/04/2023 3:29:24 AM,"470","18.9","17","838.4"
06/04/2023 3:31:24 AM,"470","18.9","17","838.4"
06/04/2023 3:32:24 AM,"470","18.9","17","838.4"
06/04/2023 3:32:50 AM,"470","18.9","17","838.4"
06/04/2023 3:33:24 AM,"459","18.9","17","838.4"
06/04/2023 3:34:24 AM,"459","18.9","17","838.4"
06/04/2023 3:36:24 AM,"459","18.9","17","838.4"
06/04/2023 3:37:24 AM,"459","18.9","17","838.4"
06/04/2023 3:37:50 AM,"459","18.9","17","838.4"
06/04/2023 3:38:24 AM,"462","18.9","17","838.5"
06/04/2023 3:39:24 AM,"462","18.9","17","838.5"
06/04/2023 3:41:24 AM,"462","18.9","17","838.5"
06/04/2023 3:42:24 AM,"462","18.9","17","838.5"
06/04/2023 3:42:50 AM,"462","18.9","17","838.5"
06/04/2023 3:43:24 AM,"457","18.9","17","838.5"
06/04/2023 3:44:24 AM,"457","18.9","17","838.5"
06/04/2023 3:46:24 AM,"457","18.9","17","838.5"
06/04/2023 3:47:24 AM,"457","18.9","17","838.5"
06/04/2023 3:47:50 AM,"457","18.9","17","838.5"
06/04/2023 3:48:24 AM,"477","18.8","17","838.5"
06/04/2023 3:49:24 AM,"477","18.8","17","838.5"
06/04/2023 3:51:24 AM,"477","18.8","17","838.5"
06/04/2023 3:52:24 AM,"477","18.8","17","838.5"
06/04/2023 3:52:50 AM,"477","18.8","17","838.5"
06/04/2023 3:53:24 AM,"461","18.8","17","838.5"
06/04/2023 3:54:24 AM,"461","18.8","17","838.5"
06/04/2023 3:56:24 AM,"461","18.8","17","838.5"
06/04/2023 3:57:24 AM,"461","18.8","17","838.5"
06/04/2023 3:57:50 AM,"461","18.8","17","838.5"
06/04/2023 3:58:24 AM,"463","18.8","17","838.5"
06/04/2023 3:59:24 AM,"463","18.8","17","838.5"
06/04/2023 4:01:24 AM,"463","18.8","17","838.5"
06/04/2023 4:02:24 AM,"463","18.8","17","838.5"
06/04/2023 4:02:50 AM,"463","18.8","17","838.5"
06/04/2023 4:03:24 AM,"459","18.8","17","838.5"
06/04/2023 4:04:24 AM,"459","18.8","17","838.5"
06/04/2023 4:06:24 AM,"459","18.8","17","838.5"
06/04/2023 4:07:24 AM,"459","18.8","17","838.5"
06/04/2023 4:07:50 AM,"459","18.8","17","838.5"
06/04/2023 4:08:24 AM,"470","18.8","17","838.6"
06/04/2023 4:09:24 AM,"470","18.8","17","838.6"
06/04/2023 4:11:24 AM,"470","18.8","17","838.6"
06/04/2023 4:12:24 AM,"470","18.8","17","838.6"
06/04/2023 4:12:50 AM,"470","18.8","17","838.6"
06/04/2023 4:13:24 AM,"456","18.8","17","838.6"
06/04/2023 4:14:24 AM,"456","18.8","17","838.6"
06/04/2023 4:16:24 AM,"456","18.8","17","838.6"
06/04/2023 4:17:24 AM,"456","18.8","17","838.6"
06/04/2023 4:17:50 AM,"456","18.8","17","838.6"
06/04/2023 4:18:24 AM,"466","18.7","17","838.7"
06/04/2023 4:19:24 AM,"466","18.7","17","838.7"
06/04/2023 4:21:24 AM,"466","18.7","17","838.7"
06/04/2023 4:22:24 AM,"466","18.7","17","838.7"
06/04/2023 4:22:50 AM,"466","18.7","17","838.7"
06/04/2023 4:23:24 AM,"464","18.7","17","838.8"
06/04/2023 4:24:24 AM,"464","18.7","17","838.8"
06/04/2023 4:26:24 AM,"464","18.7","17","838.8"
06/04/2023 4:27:24 AM,"464","18.7","17","838.8"
06/04/2023 4:27:50 AM,"464","18.7","17","838.8"
06/04/2023 4:28:24 AM,"468","18.7","17","838.8"
06/04/2023 4:29:24 AM,"468","18.7","17","838.8"
06/04/2023 4:31:24 AM,"468","18.7","17","838.8"
06/04/2023 4:32:24 AM,"468","18.7","17","838.8"
06/04/2023 4:32:50 AM,"468","18.7","17","838.8"
06/04/2023 4:33:24 AM,"456","18.7","17","838.8"
06/04/2023 4:34:24 AM,"456","18.7","17","838.8"
06/04/2023 4:36:24 AM,"456","18.7","17","838.8"
06/04/2023 4:37:24 AM,"456","18.7","17","838.8"
06/04/2023 4:37:50 AM,"456","18.7","17","838.8"
06/04/2023 4:38:24 AM,"455","18.7","17","838.8"
06/04/2023 4:39:24 AM,"455","18.7","17","838.8"
06/04/2023 4:41:24 AM,"455","18.7","17","838.8"
06/04/2023 4:42:24 AM,"455","18.7","17","838.8"
06/04/2023 4:42:50 AM,"455","18.7","17","838.8"
06/04/2023 4:43:24 AM,"468","18.6","17","838.8"
06/04/2023 4:44:24 AM,"468","18.6","17","838.8"
06/04/2023 4:46:24 AM,"468","18.6","17","838.8"
06/04/2023 4:47:24 AM,"468","18.6","17","838.8"
06/04/2023 4:47:50 AM,"468","18.6","17","838.8"
06/04/2023 4:48:24 AM,"463","18.6","17","838.9"
06/04/2023 4:49:24 AM,"463","18.6","17","838.9"
06/04/2023 4:51:24 AM,"463","18.6","17","838.9"
06/04/2023 4:52:24 AM,"463","18.6","17","838.9"
06/04/2023 4:52:50 AM,"463","18.6","17","838.9"
06/04/2023 4:53:24 AM,"463","18.6","17","838.9"
06/04/2023 4:54:24 AM,"463","18.6","17","838.9"
06/04/2023 4:56:24 AM,"463","18.6","17","838.9"
06/04/2023 4:57:24 AM,"463","18.6","17","838.9"
06/04/2023 4:57:50 AM,"463","18.6","17","838.9"
06/04/2023 4:58:24 AM,"453","18.6","17","838.9"
06/04/2023 4:59:24 AM,"453","18.6","17","838.9"
06/04/2023 5:01:24 AM,"453","18.6","17","838.9"
06/04/2023 5:02:24 AM,"453","18.6","17","838.9"
06/04/2023 5:02:50 AM,"453","18.6","17","838.9"
06/04/2023 5:03:24 AM,"470","18.6","17","839.0"
06/04/2023 5:04:24 AM,"470","18.6","17","839.0"
06/04/2023 5:06:24 AM,"470","18.6","17","839.0"
06/04/2023 5:07:24 AM,"470","18.6","17","839.0"
06/04/2023 5:07:50 AM,"470","18.6","17","839.0"
06/04/2023 5:08:24 AM,"468","18.5","17","838.9"
06/04/2023 5:09:24 AM,"468","18.5","17","838.9"
06/04/2023 5:11:24 AM,"468","18.5","17","838.9"
06/04/2023 5:12:24 AM,"468","18.5","17","838.9"
06/04/2023 5:12:50 AM,"468","18.5","17","838.9"
06/04/2023 5:13:24 AM,"471","18.5","17","839.0"
06/04/2023 5:14:24 AM,"471","18.5","17","839.0"
06/04/2023 5:16:24 AM,"471","18.5","17","839.0"
06/04/2023 5:17:24 AM,"471","18.5","17","839.0"
06/04/2023 5:17:50 AM,"471","18.5","17","839.0"
06/04/2023 5:18:24 AM,"480","18.5","17","839.0"
06/04/2023 5:19:24 AM,"480","18.5","17","839.0"
06/04/2023 5:21:24 AM,"480","18.5","17","839.0"
06/04/2023 5:22:24 AM,"480","18.5","17","839.0"
06/04/2023 5:22:50 AM,"480","18.5","17","839.0"
06/04/2023 5:23:24 AM,"472","18.5","17","838.9"
06/04/2023 5:24:24 AM,"472","18.5","17","838.9"
06/04/2023 5:26:24 AM,"472","18.5","17","838.9"
06/04/2023 5:27:24 AM,"472","18.5","17","838.9"
06/04/2023 5:27:50 AM,"472","18.5","17","838.9"
06/04/2023 5:28:24 AM,"466","18.4","17","838.9"
06/04/2023 5:29:24 AM,"466","18.4","17","838.9"
06/04/2023 5:31:24 AM,"466","18.4","17","838.9"
06/04/2023 5:32:24 AM,"466","18.4","17","838.9"
06/04/2023 5:32:50 AM,"466","18.4","17","838.9"
06/04/2023 5:33:24 AM,"465","18.4","17","839.0"
06/04/2023 5:34:24 AM,"465","18.4","17","839.0"
06/04/2023 5:36:24 AM,"465","18.4","17","839.0"
06/04/2023 5:37:24 AM,"465","18.4","17","839.0"
06/04/2023 5:37:50 AM,"465","18.4","17","839.0"
06/04/2023 5:38:24 AM,"464","18.4","17","838.9"
06/04/2023 5:39:24 AM,"464","18.4","17","838.9"
06/04/2023 5:41:24 AM,"464","18.4","17","838.9"
06/04/2023 5:42:24 AM,"464","18.4","17","838.9"
06/04/2023 5:42:50 AM,"464","18.4","17","838.9"
06/04/2023 5:43:24 AM,"456","18.4","17","838.9"
06/04/2023 5:44:24 AM,"456","18.4","17","838.9"
06/04/2023 5:46:24 AM,"456","18.4","17","838.9"
06/04/2023 5:47:24 AM,"456","18.4","17","838.9"
06/04/2023 5:47:50 AM,"456","18.4","17","838.9"
06/04/2023 5:48:24 AM,"451","18.4","17","839.0"
06/04/2023 5:49:24 AM,"451","18.4","17","839.0"
06/04/2023 5:51:24 AM,"451","18.4","17","839.0"
06/04/2023 5:52:24 AM,"451","18.4","17","839.0"
06/04/2023 5:52:50 AM,"451","18.4","17","839.0"
06/04/2023 5:53:24 AM,"464","18.4","17","839.1"
06/04/2023 5:54:24 AM,"464","18.4","17","839.1"
06/04/2023 5:56:24 AM,"464","18.4","17","839.1"
06/04/2023 5:57:24 AM,"464","18.4","17","839.1"
06/04/2023 5:57:50 AM,"464","18.4","17","839.1"
06/04/2023 5:58:24 AM,"479","18.4","17","839.2"
06/04/2023 5:59:24 AM,"479","18.4","17","839.2"
06/04/2023 6:01:24 AM,"479","18.4","17","839.2"
06/04/2023 6:02:24 AM,"479","18.4","17","839.2"
06/04/2023 6:02:50 AM,"479","18.4","17","839.2"
06/04/2023 6:03:24 AM,"459","18.4","17","839.2"
06/04/2023 6:04:24 AM,"459","18.4","17","839.2"
06/04/2023 6:06:24 AM,"459","18.4","17","839.2"
06/04/2023 6:07:24 AM,"459","18.4","17","839.2"
06/04/2023 6:07:50 AM,"459","18.4","17","839.2"
06/04/2023 6:08:24 AM,"473","18.4","17","839.3"
06/04/2023 6:09:24 AM,"473","18.4","17","839.3"
06/04/2023 6:11:24 AM,"473","18.4","17","839.3"
06/04/2023 6:12:24 AM,"473","18.4","17","839.3"
06/04/2023 6:12:50 AM,"473","18.4","17","839.3"
06/04/2023 6:13:24 AM,"468","18.3","17","839.3"
06/04/2023 6:14:24 AM,"468","18.3","17","839.3"
06/04/2023 6:16:24 AM,"468","18.3","17","839.3"
06/04/2023 6:17:24 AM,"468","18.3","17","839.3"
06/04/2023 6:17:50 AM,"468","18.3","17","839.3"
06/04/2023 6:18:24 AM,"457","18.3","17","839.4"
06/04/2023 6:19:24 AM,"457","18.3","17","839.4"
06/04/2023 6:21:24 AM,"457","18.3","17","839.4"
06/04/2023 6:22:24 AM,"457","18.3","17","839.4"
06/04/2023 6:22:50 AM,"457","18.3","17","839.4"
06/04/2023 6:23:24 AM,"466","18.3","17","839.4"
06/04/2023 6:24:24 AM,"466","18.3","17","839.4"
06/04/2023 6:26:24 AM,"466","18.3","17","839.4"
06/04/2023 6:27:24 AM,"466","18.3","17","839.4"
06/04/2023 6:27:50 AM,"466","18.3","17","839.4"
06/04/2023 6:28:24 AM,"481","18.3","17","839.4"
06/04/2023 6:29:24 AM,"481","18.3","17","839.4"
06/04/2023 6:31:24 AM,"481","18.3","17","839.4"
06/04/2023 6:32:24 AM,"481","18.3","17","839.4"
06/04/2023 6:32:50 AM,"481","18.3","17","839.4"
06/04/2023 6:33:24 AM,"464","18.3","17","839.4"
06/04/2023 6:34:24 AM,"464","18.3","17","839.4"
06/04/2023 6:36:24 AM,"464","18.3","17","839.4"
06/04/2023 6:37:24 AM,"464","18.3","17","839.4"
06/04/2023 6:37:50 AM,"464","18.3","17","839.4"
06/04/2023 6:38:24 AM,"465","18.3","17","839.4"
06/04/2023 6:39:24 AM,"465","18.3","17","839.4"
06/04/2023 6:41:24 AM,"465","18.3","17","839.4"
06/04/2023 6:42:24 AM,"465","18.3","17","839.4"
06/04/2023 6:42:50 AM,"465","18.3","17","839.4"
06/04/2023 6:43:24 AM,"466","18.3","17","839.5"
06/04/2023 6:44:24 AM,"466","18.3","17","839.5"
06/04/2023 6:46:24 AM,"466","18.3","17","839.5"
06/04/2023 6:47:24 AM,"466","18.3","17","839.5"
06/04/2023 6:47:50 AM,"466","18.3","17","839.5"
06/04/2023 6:48:24 AM,"472","18.3","17","839.6"
06/04/2023 6:49:24 AM,"472","18.3","17","839.6"
06/04/2023 6:51:24 AM,"472","18.3","17","839.6"
06/04/2023 6:52:24 AM,"472","18.3","17","839.6"
06/04/2023 6:52:50 AM,"472","18.3","17","839.6"
06/04/2023 6:53:24 AM,"465","18.3","17","839.7"
06/04/2023 6:54:24 AM,"465","18.3","17","839.7"
06/04/2023 6:56:24 AM,"465","18.3","17","839.7"
06/04/2023 6:57:24 AM,"465","18.3","17","839.7"
06/04/2023 6:57:50 AM,"465","18.3","17","839.7"
06/04/2023 6:58:24 AM,"462","18.2","17","839.7"
06/04/2023 6:59:24 AM,"462","18.2","17","839.7"
06/04/2023 7:01:24 AM,"462","18.2","17","839.7"
06/04/2023 7:02:24 AM,"462","18.2","17","839.7"
06/04/2023 7:02:50 AM,"462","18.2","17","839.7"
06/04/2023 7:03:24 AM,"475","18.2","17","839.9"
06/04/2023 7:04:24 AM,"475","18.2","17","839.9"
06/04/2023 7:06:24 AM,"475","18.2","17","839.9"
06/04/2023 7:07:24 AM,"475","18.2","17","839.9"
06/04/2023 7:07:50 AM,"475","18.2","17","839.9"
